1965,交往,jiāo wǎng,
1966,灯,dēng,佛源
1967,园,yuán,
1968,周年,zhōu nián,
1969,守,shǒu,
1970,阴,yīn,
1971,围,wéi,
1972,风险,fēng xiǎn,
1973,牺牲,xī shēng,
1974,忽然,hū rán,
1975,市民,shì mín,
1976,疾病,jí bìng,
1977,本质,běn zhì,
1978,发达,fā dá,
1979,律师,lǜ shī,佛源
1980,白天,bái tiān,
1981,接近,jiē jìn,
1982,团体,tuán tǐ,
1983,围绕,wéi rào,佛源
1984,这儿,zhèr,
1985,人数,rén shù,
1986,善,shàn,
1987,村民,cūn mín,
1988,刀,dāo,
1989,媒体,méi tǐ,
1990,中华,zhōng huá,
1991,层次,céng cì,
1992,门口,mén kǒu,
1993,挖,wā,
1994,完整,wán zhěng,
1995,收到,shōu dào,
1996,解,jiě,
1997,大多数,dà duō shù,
1998,许,xǔ,
1999,少年,shào nián,
2000,指标,zhǐ biāo,日源
2001,计算,jì suàn,
2002,爱情,ài qíng,佛源
2003,多数,duō shù,
2004,呈,chéng,
2005,妈,mā,
2006,相,xiàng,
2007,治理,zhì lǐ,
2008,放弃,fàng qì,
2009,星,xīng,
2010,两岸,liǎng àn,
